old_id,new_classification,row_id
21366,0,44699
21367,0,44700
21368,0,44701
21369,0,44702
21370,0,44703
21371,0,44704
21372,0,44705
21373,0,44706
21374,0,44707
21375,0,44708
21376,0,44709
21377,0,44710
21378,0,44711
21379,0,44712
21380,0,44713
21381,0,44714
21382,0,44715
21383,0,44716
21384,0,44717
21385,0,44718
21386,0,44719
21387,0,44720
21388,0,44721
21389,0,44722
21390,0,44723
21391,0,44724
21392,0,44725
21393,0,44726
21394,0,44727
21395,0,44728
20419,0,117751
20422,4,149777
20456,1,83675
20471,4,132659
20478,0,65403
20493,2,54664
20496,0,54667
20508,4,32897
20511,4,124855
20565,4,67400
20588,0,132309
20589,0,132310
20590,0,132311
20591,0,132312
20592,0,132313
20593,0,132314
20594,0,132315
20595,0,132316
20596,0,132317
20597,0,132318
20598,0,132319
20599,0,132320
20600,0,132321
20601,0,132322
20602,0,132323
20603,0,132324
20604,0,132325
20605,0,132326
20606,0,132327
20607,0,132328
20635,4,131469
20636,0,80698
20664,1,62905
20689,0,157728
20690,0,157729
20691,0,157730
20692,0,157731
20711,1,156748
20712,1,156749
20722,1,36772
20743,4,10007
20744,4,10008
20769,4,147887
20808,0,69068
20822,0,90246
20823,0,90247
20825,4,86637
20833,4,2294
20855,4,80265
20864,1,125672
20866,1,125674
20867,1,125676
20869,1,125677
20870,1,125678
20889,2,125697
20890,2,125698
20891,2,125699
20892,2,125700
20893,2,125701
20894,2,125702
20895,2,125703
20930,4,54636
20932,4,54638
20938,4,43969
20949,4,41190
20954,1,128750
20956,4,70541
20961,2,95940
21024,0,5903
21025,0,5904
21026,0,5905
21027,0,5906
21028,0,5907
21034,0,51569
21035,0,51570
21036,0,51571
21062,0,84840
21063,0,84841
21082,4,51026
21083,4,51027
21084,0,98724
21120,1,45351
21141,1,126698
21158,0,51232
21159,0,51233
21160,0,51234
21161,0,51235
21162,0,51236
21163,0,51237
21164,0,51238
21165,0,51239
21166,0,51240
21167,0,51241
21168,0,51242
21169,0,51243
21170,0,51244
21171,0,51245
21172,0,51246
21173,0,51247
21174,0,51248
21814,0,76211
21815,0,76212
21816,0,76213
21817,0,76214
21818,0,76215
21819,0,76216
21820,0,174301
21825,2,174306
21826,0,174307
21827,0,174308
21828,0,174309
21829,0,174310
21830,0,174311
21831,0,174312
21832,0,174313
21833,0,174314
21834,0,174315
21835,0,174316
21836,0,174317
21837,0,174318
21838,4,174319
21839,4,174320
21840,0,174321
21841,0,174322
21842,0,174323
21843,0,174324
21844,0,174325
21845,0,174326
21846,0,174327
21852,2,151153
21876,0,71220
21877,0,71221
21878,0,71222
21879,0,71223
21883,1,71227
21938,1,30163
21965,0,24897
21972,4,9897
22019,4,161458
22020,4,161459
22021,0,161460
22046,4,107532
22047,4,50213
22051,4,150402
22088,2,96346
22090,4,117621
22160,2,101337
22161,0,101338
22163,4,180427
22196,4,139465
22197,0,139466
22198,0,139467
22199,0,139468
22200,0,139469
22201,0,139470
22240,0,27424
22301,4,73543
22322,1,16670
22327,1,121515
22378,0,85627
22379,0,85628
22445,4,146354
22448,1,31932
22457,1,43420
22458,1,43421
22469,1,43432
22474,0,43437
22475,0,43438
22476,0,43439
22477,0,43440
22478,2,43441
22483,1,34635
22513,0,53709
22514,0,53710
22533,0,180917
22544,0,180928
22545,1,180929
22546,1,180930
22547,1,180931
22552,0,180936
22553,0,180937
22554,0,180938
22555,0,180939
22556,0,180940
22557,0,180941
22558,0,180942
22559,0,180943
22560,0,180944
22561,0,180945
22562,0,180946
22563,0,180947
22564,0,180948
22565,0,180949
22566,0,180950
22567,0,180951
22568,0,180952
22569,0,180953
22570,0,180954
22571,0,180955
22572,0,180956
21397,0,44730
21398,0,44731
21399,0,44732
21400,0,44733
21401,0,44734
21403,4,75910
21414,1,166787
21439,4,52423
21443,1,149703
21512,0,92647
21513,4,185532
21533,0,98151
21534,0,98152
21535,0,98153
21536,0,98154
21537,0,98155
21538,0,98156
21543,0,98161
21544,0,98162
21545,0,98163
21546,0,98164
21547,0,98165
21548,0,98166
21549,0,98167
21550,0,98168
21551,0,98169
21552,0,98170
21553,0,98171
21554,0,98172
21555,0,98173
21556,0,98174
21557,0,98175
21558,0,98176
21559,0,98177
21560,0,98178
21561,0,98179
21562,0,98180
21563,0,98181
21564,0,98182
21565,0,98183
21566,0,98184
21567,0,98185
21568,0,98186
21569,0,98187
21570,0,98188
21571,0,98189
21572,0,98190
21573,0,98191
21574,0,98192
21575,0,98193
21576,0,98194
21582,4,33949
21583,0,33950
21589,1,177287
21611,5,156221
21618,1,156228
21619,1,156229
21620,1,156230
21621,0,156231
21625,1,80055
21626,1,80056
21653,2,80083
21670,0,136253
21671,0,136254
21672,0,136255
21673,0,136256
21674,0,136257
21677,0,154475
21678,0,154476
21679,0,154477
21680,0,154478
21681,0,154479
21682,2,154480
21683,0,154481
21690,4,116191
21717,1,49841
21773,0,76170
21774,0,76171
21775,0,76172
21776,0,76173
21777,0,76174
21778,0,76175
21779,0,76176
21780,0,76177
21781,0,76178
21782,0,76179
21783,0,76180
21785,2,76182
21786,2,76183
21787,2,76184
21788,2,76185
21789,2,76186
21801,0,76198
21807,0,76204
21808,0,76205
21809,0,76206
21810,0,76207
21811,2,76208
21812,2,76209
21813,2,76210
23121,1,12710
23122,1,12711
23130,0,11769
23132,1,43689
23133,1,43690
23160,0,73190
23161,0,73191
23162,0,73192
23175,0,84535
23176,0,82437
23177,2,43809
23178,2,43810
23182,0,43814
23183,0,43815
23184,0,43816
23185,0,43817
23186,0,43818
23187,0,43819
23188,0,43820
23189,0,43821
23190,0,43822
23191,0,43823
23192,0,43824
23193,0,43825
23195,0,43827
23209,0,45283
23210,0,45284
23211,0,45285
23212,0,45286
23213,0,45287
23214,0,45288
23215,0,45289
23216,0,45290
23217,0,45291
23218,0,45292
23219,0,45293
23220,0,45294
23221,0,45295
23222,0,45296
23223,0,45297
23224,0,45298
23225,0,45299
23226,0,45300
23227,0,45301
23228,0,45302
23229,0,45303
23230,0,45304
23231,0,45305
23232,0,45306
23233,0,45307
23234,0,45308
23235,0,45309
23306,4,71768
23372,0,115831
23373,0,115832
23374,0,115833
23375,1,115834
23376,1,115835
23398,5,74079
23400,5,74080
23401,5,74082
23422,1,13096
23423,1,13097
23424,1,13098
23425,1,13099
23426,1,13100
23485,0,118519
23486,0,118520
23487,0,118521
23488,0,118522
23489,0,118523
23490,0,118524
23491,0,118525
23492,0,118526
23493,0,118527
23498,0,118532
23499,0,118533
23500,0,118534
23501,0,118535
23502,0,118536
23503,0,118537
23504,0,118538
23507,0,112011
23508,0,112012
23509,0,112013
23510,0,112014
23511,0,112015
23512,0,112016
23513,0,112017
23514,0,112018
23515,0,112019
23516,0,112020
23517,0,112021
23518,0,112022
23519,0,112023
23520,0,112024
23521,0,112025
23522,1,112026
23523,0,112027
23524,0,112028
22573,0,180957
22574,0,180958
22575,0,180959
22576,0,180960
22577,0,180961
22580,0,16802
22610,0,50901
22611,0,50902
22612,0,50903
22625,4,142296
22626,4,142297
22627,4,142298
22628,4,142299
22656,4,181029
22657,4,181030
22744,4,58142
22750,0,132546
22751,0,132547
22752,0,132548
22753,0,132549
22754,0,132550
22755,0,132551
22756,0,132552
22757,0,132553
22758,0,132554
22759,0,132555
22760,0,132556
22761,0,132557
22762,0,132558
22763,0,132559
22764,0,132560
22765,0,132561
22766,0,132562
22767,0,132563
22768,0,132564
22769,0,132565
22770,0,132566
22771,0,132567
22772,0,132568
22773,0,132569
22774,0,132570
22775,0,132571
22776,0,132572
22777,0,132573
22778,0,132574
22779,0,132575
22780,0,132576
22781,0,132577
22782,0,132578
22783,0,132579
22784,0,132580
22785,0,132581
22786,0,132582
22787,0,132583
22788,0,132584
22789,0,132585
22790,0,132586
22791,0,132587
22792,0,132588
22793,0,132589
22794,0,132590
22795,0,132591
22796,0,132592
22797,0,132593
22798,0,132594
22799,0,132595
22800,0,132596
22801,0,132597
22802,0,132598
22803,0,132599
22804,0,132600
22805,0,132601
22806,0,132602
22827,4,57961
22883,0,48607
22885,0,48609
22886,0,48610
22887,0,48611
22975,0,167947
22978,4,167950
22988,1,181038
22989,1,181039
22992,0,175010
23060,4,127323
23077,1,80333
23091,0,12680
23092,0,12681
23093,0,12682
23094,0,12683
23095,0,12684
23096,0,12685
23097,0,12686
23098,0,12687
23099,0,12688
23115,1,12704
23116,1,12705
23117,1,12706
23118,2,12707
23119,1,12708
23120,1,12709
23908,0,157596
23909,0,157597
23910,0,157598
23911,0,157599
23912,0,157600
23913,0,157601
23915,0,157603
23916,2,157604
23917,2,157605
23936,4,32960
23938,0,40507
23939,0,40508
23940,0,40509
23941,0,40510
23942,0,40511
23943,0,40512
23944,2,40513
23947,1,40516
23973,1,49984
24024,1,115650
24025,1,115651
24026,1,115652
24027,1,115653
24034,0,93375
24035,0,93376
24036,0,93377
24037,0,93378
24038,0,93379
24039,0,93380
24040,0,93381
24041,0,93382
24042,0,93383
24058,0,93399
24059,0,93400
24060,0,93401
24061,0,93402
24062,0,93403
24063,0,93404
24064,0,93405
24065,0,93406
24066,0,93407
24069,1,115087
24071,1,115089
24072,1,115090
24073,1,115091
24074,1,115092
24130,0,46045
24131,0,46046
24132,0,46047
24133,0,46048
24134,0,46049
24135,0,46050
24136,0,46051
24137,0,46052
24138,0,46053
24139,0,46054
24140,0,46055
24149,0,46064
24150,0,46065
24171,1,104989
24172,1,104990
24183,0,31270
24184,0,31271
24186,0,31273
24187,0,31274
24188,0,31275
24189,0,31276
24190,0,31277
24191,0,31278
24192,0,31279
24193,0,31280
24194,0,31281
24195,0,31282
24196,0,31283
24197,0,31284
24198,0,31285
24199,0,31286
24200,0,31287
24201,0,31288
24202,0,31289
24203,0,31290
24231,0,131105
24232,0,131106
24233,0,131107
24234,0,131108
24235,0,131109
24236,0,131110
24237,0,131111
24238,0,131112
24239,0,131113
24240,0,131114
24241,0,131115
24242,0,131116
24243,0,131117
24244,0,131118
24245,0,131119
24246,0,131120
24247,0,131121
24248,0,131122
24249,0,131123
23525,0,112029
23526,4,112030
23527,4,112031
23599,2,85256
23600,0,85257
23601,0,85258
23602,0,85259
23603,0,85260
23604,0,85261
23605,0,85262
23606,0,85263
23607,0,85264
23608,0,85265
23609,0,85266
23610,0,85267
23611,0,85268
23612,0,85269
23613,0,85270
23614,0,85271
23615,0,85272
23616,0,85273
23617,0,85274
23627,4,131906
23635,0,115132
23636,0,115133
23637,0,115134
23638,0,115135
23639,0,115136
23640,0,115137
23641,0,115138
23642,0,115139
23643,0,115140
23644,0,115141
23645,0,115142
23646,0,115143
23647,0,115144
23648,0,115145
23649,0,115146
23650,0,115147
23651,0,115148
23652,0,115149
23654,0,115151
23655,0,115152
23656,0,115153
23657,0,115154
23658,0,115155
23659,0,115156
23660,0,115157
23661,0,115158
23662,0,115159
23663,0,115160
23664,0,115161
23665,0,115162
23666,0,115163
23667,0,115164
23668,0,115165
23669,0,115166
23670,0,115167
23671,0,115168
23672,0,115169
23673,0,115170
23684,0,125941
23685,0,125942
23715,4,26325
23717,4,26327
23733,4,109124
23776,0,91809
23777,0,91810
23778,0,91811
23779,0,91812
23780,0,91813
23781,0,91814
23782,0,91815
23783,0,91816
23784,0,91817
23791,1,18542
23792,0,18543
23793,0,18544
23794,0,18545
23795,0,18546
23796,0,18547
23797,0,18548
23798,0,18549
23799,0,18550
23800,0,18551
23801,0,18552
23802,0,18553
23803,0,18554
23804,1,18555
23823,0,18574
23835,1,18586
23898,2,157586
23899,0,157587
23900,0,157588
23901,0,157589
23902,0,157590
23903,0,157591
23905,0,157593
23906,0,157594
23907,0,157595
24973,1,42430
24974,1,42431
24975,1,42432
24976,1,42433
24977,1,42434
24978,1,42435
24979,1,42436
24980,1,42437
24981,1,42438
24982,1,42439
24983,1,42440
24984,1,42441
24985,1,42442
24986,1,42444
24987,1,42443
24988,1,42445
25003,4,142878
25013,1,14263
25023,4,172766
25024,4,172767
25025,4,172768
25026,4,172769
25032,0,39720
25033,0,179768
25071,2,8342
25072,2,8343
25073,2,8344
25074,0,30714
25075,0,30715
25076,0,30716
25077,0,30717
25078,0,30718
25079,0,30719
25080,0,30720
25081,0,30721
25082,0,30722
25083,0,30723
25084,0,30724
25085,0,30725
25086,0,30726
25087,0,30727
25088,0,30728
25089,1,30729
25092,0,30732
25093,0,30733
25094,0,30734
25095,0,30735
25096,0,30736
25097,0,30737
25098,0,30738
25099,0,30739
25100,0,30740
25101,0,30741
25102,0,30742
25103,0,30743
25127,4,158026
25136,4,138234
25142,0,97854
25143,0,97855
25144,0,97856
25145,0,97857
25146,0,97858
25147,0,97859
25148,0,97860
25149,0,97861
25150,0,97862
25151,0,97863
25152,0,97864
25153,0,97865
25154,0,97866
25155,0,39660
25156,0,39661
25157,0,39662
25158,0,39663
25169,0,39674
25170,0,39675
25171,0,39676
25172,0,39677
25181,0,39686
25182,0,39687
25183,0,39688
25184,0,39689
25185,0,39690
25186,0,39691
25196,2,39701
25197,2,39702
25198,2,39703
25199,2,39704
25200,2,39705
25201,0,39706
25202,0,39707
25203,0,39708
25204,0,39709
25205,0,39710
25208,1,80118
25222,1,80132
25249,4,182426
25293,1,124912
25294,0,124913
25299,4,148572
24250,0,131124
24251,0,131125
24252,0,131126
24253,0,131127
24254,0,131128
24255,0,131129
24256,0,131130
24257,0,131131
24258,0,131132
24259,0,131133
24260,0,131134
24261,0,131135
24262,0,131136
24263,0,131137
24264,0,131138
24265,0,131139
24266,0,131140
24267,0,131141
24268,0,131142
24269,0,131143
24270,0,131144
24271,0,131145
24272,0,131146
24273,0,131147
24274,0,131148
24275,0,131149
24276,0,131150
24277,0,131151
24278,0,131152
24279,0,131153
24280,0,131154
24281,0,131155
24282,0,131156
24283,0,131157
24307,2,40266
24308,0,40267
24309,2,40268
24310,2,40269
24311,2,40270
24323,0,40282
24324,0,40283
24325,0,40284
24326,0,40285
24327,0,40286
24328,0,40287
24329,0,40288
24330,0,40289
24331,0,40290
24332,0,40291
24333,0,40292
24334,0,40293
24335,0,40294
24336,0,40295
24337,0,40296
24338,0,40297
24339,0,40298
24340,0,40299
24341,0,40300
24342,0,40301
24393,1,124404
24394,1,124406
24494,2,181677
24495,2,181678
24514,0,181697
24558,0,138641
24559,0,138642
24615,0,113119
24638,0,95076
24675,0,164907
24676,0,164908
24677,0,164909
24678,0,164910
24679,0,164911
24757,2,43993
24758,0,43994
24759,0,43995
24760,0,43996
24761,0,43997
24762,0,43998
24763,0,43999
24764,0,44000
24765,0,44001
24766,0,44002
24767,0,44003
24798,0,44034
24799,0,44035
24800,0,44036
24801,0,44037
24802,0,44038
24823,1,34038
24829,0,138364
24830,0,138365
24912,0,67317
24913,0,67318
24914,0,67319
24944,1,67349
24951,1,38296
24960,4,111522
24962,4,157043
24972,1,4678
25311,1,161307
25312,1,161308
25367,4,97483
25386,0,128881
25387,0,128882
25388,0,128883
25389,0,128884
25390,0,128885
25391,0,128886
25392,0,128887
25393,0,128888
25394,0,128889
25395,0,128890
25396,0,128891
25397,0,128892
25398,0,128893
25399,0,128894
25400,0,128895
25401,0,128896
25402,0,128897
25403,0,128898
25404,0,128899
25405,0,128900
25406,0,128901
25407,0,128902
25408,0,128903
25409,0,128904
25410,0,128905
25411,0,128906
25418,2,47430
25419,2,47431
25420,0,47432
25458,1,162569
25459,1,162570
25460,1,162571
25496,1,12666
25509,1,117195
25510,1,117196
25572,0,54162
25573,0,54163
25574,0,54164
25575,0,54165
25576,0,54166
25577,0,54167
25578,0,54168
25579,0,54169
25580,0,54170
25581,0,54171
25582,0,54172
25583,0,54173
25584,0,54174
25585,0,54175
25586,0,54176
25587,0,54177
25588,0,54178
25589,0,54179
25590,4,54180
25591,0,54181
25592,0,54182
25593,0,54183
25594,0,54184
25596,0,54186
25597,0,54187
25598,0,54188
25599,0,54189
25600,0,54190
25601,0,54191
25602,0,54192
25603,0,54193
25604,0,54194
25605,0,54195
25606,0,54196
25607,0,54197
25608,0,54198
25609,0,54199
25610,0,54200
25611,0,54201
25612,0,54202
25614,0,90047
25615,0,90048
25616,0,90049
25617,0,90050
25618,0,90051
25619,2,86443
25620,2,86444
25621,2,86445
25622,2,86446
25623,2,86447
25642,4,19852
25647,0,71719
25654,4,175469
25659,0,114788
25660,0,114789
25661,0,114790
25662,0,114791
25663,0,114792
25664,0,114793
25665,0,114794
25666,0,114795
25667,0,114796
25668,0,114797
25669,0,114798
25731,0,96160
25732,4,96161
25733,0,96162
25734,2,96163
25737,0,83469
25738,0,83470
25739,0,83471
25740,0,83472
25741,0,83473
25742,0,83474
25743,0,83475
25744,0,83476
25745,0,83477
25746,0,83478
25747,0,83479
25748,0,83480
25753,1,23203
25754,1,23205
25756,1,23207
25757,1,23208
25759,1,23210
25795,0,109428
25796,4,120630
25808,4,157506
25867,4,90254
25868,0,90255
25869,0,90256
25870,0,90257
25871,0,90258
25872,0,90259
25873,0,90260
25874,0,90261
25875,0,90262
25880,0,90267
25881,0,90268
25882,0,90269
25883,0,90270
25884,0,90271
25885,0,90272
25886,0,90273
25887,0,90274
25888,0,90275
25905,1,94473
25913,4,167670
25938,0,40332
25939,0,40330
25988,0,183400
25990,0,3525
26001,0,31616
26002,0,31617
26003,0,31618
26025,0,71747
26026,0,71748
26027,0,71749
26028,0,71750
26103,5,60054
26106,1,134940
26107,1,134941
26108,1,134942
26109,1,134943
26110,1,134944
26182,4,164919
26183,4,164920
26187,4,116217
26188,0,116218
26189,0,116219
26190,0,116220
26191,0,116221
26192,0,116222
26193,0,116223
26194,0,116224
26195,0,116225
26196,0,116226
26197,0,116227
26198,0,116228
26199,0,116229
26200,0,116230
26201,0,116231
26202,0,116232
26203,0,116233
26204,0,116234
26205,0,116235
26206,0,116236
26207,0,116237
26208,0,116238
26209,0,116239
26210,0,116240
26211,0,116241
26212,0,116242
26213,0,116243
26214,0,116244
26215,0,116245
26216,0,116246
26217,0,116247
26218,0,116248
26219,0,116249
26220,0,116250
26221,0,116251
26243,0,27690
26247,0,113585
26248,4,113586
26266,1,36607
26267,1,36608
26268,1,36609
26338,2,100126
26351,0,131400
26352,0,131401
26353,0,131402
26354,0,131403
26355,0,131404
26356,0,131405
26357,0,131406
26358,0,131407
26359,0,131408
26389,0,65325
26390,0,65326
26392,0,65328
26393,0,65329
26394,0,65330
26395,0,65331
26396,0,65332
26397,0,65333
26398,0,65334
26399,0,65335
26400,0,65336
26401,0,65337
26402,0,65338
26403,0,65339
26404,0,65340
26405,0,65341
26406,0,65342
26407,0,65343
26408,0,65344
26409,0,65345
26410,0,65346
26411,0,65347
26412,0,65348
26413,0,65349
26414,0,65350
26415,0,65351
26416,0,65352
26417,0,65353
26418,0,65354
26419,0,65355
26437,1,166389
26448,1,166400
26449,1,166401
26450,2,166402
26451,2,166403
26483,1,56978
26487,1,56982
26494,1,56989
26495,1,56990
26496,1,56991
26497,1,56992
26506,0,7592
26513,1,77859
26514,1,77860
26515,1,77861
26516,1,77862
26517,1,77863
26525,0,155455
26530,0,8742
26584,1,119963
26588,0,99612
26589,0,99613
26590,0,99614
26591,0,99615
26592,0,99616
26593,0,99617
26616,4,104923
26619,1,100645
26624,4,19357
26632,4,20514
26649,0,11451
26650,0,11452
26651,0,11453
26652,0,11454
26669,2,67011
26675,4,1904
26686,0,76274
26687,0,76275
26688,0,76276
26701,0,126927
26702,0,126928
26704,0,126930
26705,0,73791
26727,0,174493
26804,1,13272
26805,1,13273
26806,4,150309
26807,4,150310
26808,4,150311
26809,4,150312
26810,4,150313
26811,4,150314
26812,4,150315
26813,4,150316
26814,4,150317
26815,4,150318
26816,4,150319
26817,4,150320
26818,4,150321
26819,2,150322
26820,4,150323
26821,4,150324
26822,4,150325
26823,4,150326
26824,4,150328
26825,4,150327
26826,4,150329
26831,0,105213
26838,1,71345
26839,1,71346
26886,1,145608
26887,1,145609
26888,1,145610
26889,1,145611
26890,1,145612
26891,1,145613
26931,1,159675
26953,0,16892
26954,0,16893
26955,0,16894
27000,1,87431
27002,1,87432
27003,1,87434
27079,0,10224
27081,0,10226
27082,0,10227
27083,0,10228
27084,0,10229
27099,1,57445
27100,1,57446
27101,1,57447
27102,1,57448
27156,0,175501
27157,0,175502
27158,0,175503
27159,0,175504
27160,0,175505
27161,0,175506
27162,0,175507
27163,0,175508
27164,0,175509
27165,0,175510
27166,0,175511
27167,0,175512
27168,0,175513
27169,0,175514
27170,0,175515
27171,0,175516
27172,0,175517
27173,0,175518
27174,0,175519
27175,0,175520
27180,2,175525
27181,1,175526
27185,0,185309
27186,0,185310
27187,0,185311
27188,0,185312
27189,0,185313
27190,0,185314
27191,0,185315
27192,0,185316
27193,0,185317
27194,0,185318
27195,0,185319
27196,0,185320
27199,4,150035
27204,1,98390
27306,1,27346
27307,1,27347
27334,1,46412
27335,0,46413
27336,0,46414
27337,0,46415
27357,4,131630
27386,4,129192
27400,1,174148
27428,4,163911
27433,1,38849
27491,0,23759
27507,1,3309
27508,1,3310
27509,1,3311
27510,1,3312
27511,4,122860
27512,0,122861
27525,4,55953
27526,4,55954
27527,4,55955
27547,4,115989
27548,4,115990
27563,0,163817
27564,0,163818
27565,0,163819
27566,0,163820
27567,0,163821
27568,0,163822
27569,1,163823
27579,0,163833
27580,0,163834
27581,0,163835
27587,4,141780
27594,0,11056
27595,0,11057
27596,0,11058
27597,0,11059
27598,0,11060
27599,0,11061
27600,0,11062
27601,0,11063
27602,0,11064
27603,0,11065
27606,4,136695
27607,0,73961
27608,0,73962
27609,0,73963
27620,1,185551
27628,1,22622
27645,4,100676
27646,4,100677
27647,4,108753
27658,0,144216
27717,4,122143
27728,5,12764
27729,5,12765
27762,0,82804
27775,4,19449
27792,4,147674
27798,0,35161
27821,0,22606
27857,0,147553
27859,4,147556
27860,4,147557
27861,4,147558
27881,0,23506
27882,0,23507
27883,0,23508
27884,0,23509
27885,0,23510
27886,0,23511
27887,0,23512
27888,0,23513
27889,0,23514
27890,0,23515
27891,0,23516
27892,0,23517
27893,0,23518
27894,0,23519
27895,0,23520
27896,0,23521
27897,0,23522
27898,0,23523
27899,0,23524
27900,0,23525
27901,0,23526
27902,0,23527
27903,0,23528
27904,0,23529
27905,0,23530
27906,0,104051
27907,0,104052
27933,0,122997
27934,0,74933
27946,0,81899
27947,0,81900
27948,0,81901
27949,0,81902
27950,0,81903
27951,0,81904
27952,0,81905
27953,0,81906
27954,0,81907
27955,0,81908
27956,0,81909
27957,0,81910
27958,0,81911
27959,0,81912
27960,0,81913
27961,0,81914
27962,4,81915
27963,4,81916
27964,4,81917
27965,4,81918
27966,4,81919
27967,0,81920
27968,0,81921
27969,0,81922
27970,0,81923
27971,0,81924
27972,0,81925
27973,0,81926
27974,0,81927
27975,0,81928
27976,0,81929
27977,0,81930
27978,0,81931
27979,0,81932
27980,0,81933
27981,0,81934
27983,4,126123
28030,0,125259
28048,0,103285
28049,4,23918
28053,4,23922
28054,4,23923
28055,0,23924
28056,0,23925
28057,4,23926
28058,4,23927
28059,4,23928
28060,4,23929
28061,4,23930
28076,4,23945
28077,4,23946
28078,4,23947
28079,4,23948
28080,4,23949
28092,0,86315
28105,0,39600
28106,0,39601
28107,0,39602
28108,0,39603
28109,0,39604
28110,0,39605
28111,0,39606
28112,0,39607
28113,0,39608
28114,0,39609
28115,0,39610
28116,0,39611
28117,0,39612
28118,0,39613
28119,0,39614
28120,0,39615
28121,0,39616
28174,0,171758
28176,1,29066
28199,1,48395
28209,1,89872
28219,4,158994
28257,0,143385
28297,0,168458
28302,0,62048
28383,4,10175
28401,1,139093
28413,1,121542
28414,1,121543
28415,1,121544
28416,1,121545
28417,0,121546
28418,0,121547
28420,0,121548
28421,0,121550
28431,0,8305
28435,0,134007
28460,0,133214
28461,0,133215
28478,4,148302
28626,2,90609
28627,2,90610
28637,0,110580
28638,0,110581
28639,0,110582
28645,0,110588
28646,0,110589
28647,0,110590
28648,0,110591
28649,0,110592
28650,0,110593
28651,0,110594
28652,0,110595
28653,0,110596
28654,0,110597
28655,0,110598
28656,0,110599
28657,0,110600
28658,0,110601
28659,0,110602
28660,0,110603
28661,0,110604
28662,0,110605
28663,0,110606
28664,0,110607
28665,0,110608
28666,0,110609
28667,0,110610
28668,0,110611
28669,2,110612
28704,0,179932
28706,0,179934
28740,0,110188
28741,0,110189
28742,0,110190
28743,0,95008
28744,0,95009
28745,0,95010
28760,0,54006
28794,1,103258
28887,4,64609
28890,0,118403
28891,0,118404
28892,0,118405
28893,0,118406
28894,0,118407
28895,0,118408
28896,0,118409
28897,0,118410
28898,0,118411
28900,0,118413
28901,0,118414
28902,0,118415
28903,0,118416
28904,0,118417
28905,0,118418
28906,0,118419
28907,0,118420
28908,0,118421
28909,0,118422
28910,0,118423
28911,0,118424
28912,0,118425
28913,0,118426
28914,0,118427
28915,0,118428
28916,0,118429
28917,0,118430
28918,0,118431
28919,0,118432
28920,0,118433
28921,0,118434
28923,0,118436
28924,0,118437
28925,0,118438
28926,0,118439
28927,0,118440
28928,0,118441
28929,0,118442
28934,0,118447
28935,0,118448
28936,0,118449
28937,0,118450
28938,0,118451
28939,0,118452
28940,0,118453
28941,0,118454
28942,0,118455
28943,0,118456
28944,0,118458
28946,0,118459
28947,0,118460
28948,0,118461
28949,0,118462
28953,0,153741
28954,0,153742
28955,0,153743
28956,0,153744
28958,0,153746
28959,0,153747
28960,0,153748
28961,0,153749
28962,0,153750
28963,0,153751
28964,0,153752
28965,0,153753
28966,0,153754
28967,0,153755
28968,0,153756
28969,0,153757
28970,0,153758
28971,0,153759
28972,0,153760
28973,0,153761
28974,2,153762
28975,0,153763
28976,0,153764
28977,0,153765
28978,4,153766
28979,4,153767
28980,4,153768
28981,4,153769
28982,4,153770
28983,4,153771
28984,4,153772
28985,4,153773
28986,4,153774
28987,4,153775
28988,4,153776
28989,4,153777
28990,0,153778
28991,0,153779
28992,0,153780
28993,0,153781
28994,0,153782
28995,0,153783
28996,0,153784
28997,0,153785
28998,0,153786
28999,0,153787
29000,0,153788
29001,0,153789
29019,4,125570
29073,4,119996
29079,4,69598
29080,4,69599
29083,1,18610
29088,4,140955
29096,0,11436
29101,0,3421
29102,0,3422
29127,0,164405
29140,1,82341
29141,1,82342
29142,1,82343
29143,1,82344
29144,1,82345
29145,1,82346
29146,1,82347
29147,1,82348
29148,1,82349
29149,1,82350
29161,0,1065
29162,0,1066
29163,0,1067
29164,0,1068
29176,0,1080
29177,0,1081
29178,0,1082
29180,0,103072
29188,0,65927
29189,0,65928
29190,0,65929
29214,0,24068
29247,2,173063
29265,1,29311
29342,0,154105
29395,2,156047
29430,2,115828
29443,1,184366
29449,4,63691
29456,1,15028
29457,1,15029
29458,1,17977
29484,1,152429
29485,1,152430
29487,1,152432
29488,1,152433
29493,2,138003
29502,4,95470
29516,2,13498
29522,2,64182
29531,1,46991
29551,1,167593
29585,0,156282
29586,0,156283
29587,0,156284
29588,0,156285
29589,0,156286
29590,0,156287
29591,0,156288
29592,0,156289
29593,0,156290
29594,0,156291
29595,0,156292
29596,0,156293
29597,0,156294
29598,0,156295
29599,0,156296
29600,0,156297
29601,0,156298
29602,0,156299
29603,0,156300
29604,1,156301
29605,1,156302
29606,1,156303
29607,1,156304
29608,1,156305
29609,0,156306
29610,0,156307
29611,0,156308
29612,0,156309
29613,0,156310
29614,0,156311
29615,0,156312
29628,4,88188
29640,1,86292
29641,1,86293
29642,1,86294
29643,1,86295
29675,4,127164
29695,1,109893
29697,4,136718
29709,0,121844
29731,1,49699
29732,1,49700
29766,2,12602
29768,2,12604
29769,2,12605
29770,2,12606
29771,2,12607
29795,0,49948
29801,4,46457
29803,4,46458
29804,0,46460
29805,4,46461
29816,4,80999
29819,4,150066
29820,4,150067
29821,4,150068
29823,4,150070
29873,4,155084
29878,1,116076
29880,0,46076
